2018-09-24 18:23:49.639  INFO 70691 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : datacenter1	datacenter2	latency	bandwidth
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	sa-east-1	1034.642857142857	531.1428571428571
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	eu-central-1	1287.7777777777778	1267.2444444444448
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	East-US-2	1095.8888888888891	917.5111111111113
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	ap-southeast-2	793.7619047619048	908.6666666666667
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	East-US-2	883.4642857142856	859.3571428571429
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : sa-east-1	East-US	846.5	674.7
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-south-1	1043.3333333333333	715.5714285714286
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	North-Central-US	1048.0000000000002	944.5757575757575
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-southeast-2	796.6969696969697	817.439393939394
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-southeast-1	565.5	1073.7
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-northeast-3	865.5777777777777	1293.5555555555557
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	sa-east-1	909.2777777777778	1148.4166666666667
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-northeast-2	498.1666666666667	1724.8333333333335
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	North-Central-US	923.3	420.9
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-northeast-1	1063.8333333333333	877.25
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	East-US-2	975.0	1037.8
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	East-US	1094.75	632.25
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ca-central-1	764.0	1222.4761904761906
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	ap-south-1	1299.1636363636362	824.7090909090908
2018-09-24 19:35:10.644  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : East-US-2	North-Central-US	1116.8	1188.8
2018-09-24 19:40:11.458  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : datacenter1	datacenter2	latency	bandwidth
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	eu-west-3	1355.5	559.9
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	ap-south-1	1017.7777777777778	767.0555555555555
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	eu-west-2	1535.1333333333337	1077.8888888888891
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-northeast-3	1026.892857142857	1245.392857142857
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	sa-east-1	969.2444444444449	1072.9777777777779
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-northeast-2	1242.5111111111114	808.288888888889
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	Central-US	1219.7	399.7
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-northeast-1	765.3888888888889	1083.75
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	Central-US	882.0	1320.7
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	East-US	895.5333333333334	1100.5333333333333
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	Central-US	1312.3	1066.5
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	East-US-2	1066.6666666666667	429.6666666666667
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	ap-southeast-2	931.8928571428571	505.64285714285705
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	ap-southeast-1	1334.9	1303.1
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	us-west-1	1064.9333333333336	1374.2000000000003
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : East-US	North-Central-US	993.2499999999998	913.75
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	ap-northeast-3	662.7777777777778	950.6000000000004
2018-09-24 19:40:11.459  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	ap-northeast-2	921.1071428571429	979.1428571428571
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	us-west-2	757.2666666666667	953.9333333333334
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	sa-east-1	1404.1071428571431	1344.142857142857
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	eu-west-3	1115.5714285714287	1168.095238095238
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	ap-southeast-1	817.8888888888889	618.9166666666666
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-northeast-1	1038.2857142857142	847.0714285714284
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	ap-southeast-2	802.6071428571428	1136.0357142857142
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	East-US	945.5333333333333	914.6666666666666
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-south-1	East-US	1061.3333333333333	1237.3333333333333
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	eu-west-1	1105.0444444444445	943.2222222222224
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	eu-west-2	1282.8909090909092	1211.709090909091
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-northeast-2	1112.3809523809523	903.1904761904763
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	North-Central-US	1238.3333333333333	660.2666666666668
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-northeast-3	1066.9642857142858	1015.4285714285714
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	us-west-2	1124.4487179487178	1101.2435897435896
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	us-west-1	1510.8	1137.5333333333335
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	ap-south-1	869.5090909090908	647.1818181818182
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	East-US-2	739.8333333333334	1344.5
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ca-central-1	956.4444444444445	1115.3055555555557
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	North-Central-US	678.9333333333335	779.088888888889
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	East-US	723.2222222222224	1208.2666666666669
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ca-central-1	966.5	1226.5357142857142
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	Central-US	1109.6666666666667	861.1333333333333
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	East-US	1229.3333333333335	1442.6666666666667
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-northeast-1	1073.3	485.2
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-northeast-2	848.8055555555555	707.1388888888889
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-northeast-3	1240.8222222222225	1038.0000000000002
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	sa-east-1	1333.0	1051.4
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	East-US-2	1189.3333333333333	1328.7222222222222
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	ap-south-1	1309.4285714285718	1450.4285714285713
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : East-US	East-US-2	982.439393939394	1068.9242424242427
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ap-south-1	1254.0757575757577	1148.8030303030303
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	East-US-2	1133.9999999999998	598.1333333333333
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : sa-east-1	East-US-2	1109.8	737.6666666666666
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	Central-US	862.1	631.4
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	sa-east-1	956.0	1457.0
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	East-US	1302.4285714285713	1416.642857142857
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : East-US	Central-US	410.7	808.7
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	Central-US	1054.6	361.4
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	ap-south-1	846.9523809523808	1259.047619047619
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	Central-US	517.3214285714286	1029.7857142857142
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	East-US-2	1012.7999999999998	735.8666666666667
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	sa-east-1	698.0	638.0
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	East-US	731.8928571428571	1256.7857142857144
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	East-US	1251.5454545454545	867.0757575757576
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	ap-southeast-1	825.6666666666666	892.1515151515152
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	North-Central-US	495.8333333333333	1114.0
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	ap-northeast-3	1147.0444444444447	1062.4
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	ap-southeast-2	1554.4761904761906	806.3809523809524
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	eu-central-1	461.3333333333334	1128.6666666666667
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ap-southeast-2	1284.904761904762	928.1904761904763
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	ap-northeast-2	1259.5777777777778	1066.0222222222224
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ap-southeast-1	875.6666666666669	880.4
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	eu-central-1	1082.9722222222222	1097.2777777777778
2018-09-24 19:40:11.460  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	ap-northeast-1	934.0	591.1
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	East-US	1158.7818181818182	1230.0
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	us-east-2	99.0	1273.0
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ap-northeast-2	1188.1	514.7
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ap-northeast-1	850.2222222222224	765.0444444444445
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	eu-west-3	817.4444444444445	1058.5
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : sa-east-1	North-Central-US	1055.9111111111113	1172.666666666667
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	ap-northeast-3	862.2777777777778	836.8611111111111
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	East-US-2	760.6190476190477	884.0476190476192
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	sa-east-1	888.0	1186.6
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	ap-south-1	921.0000000000001	1159.4285714285713
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	North-Central-US	937.1636363636361	1128.4727272727273
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	East-US	870.1333333333336	986.9111111111115
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	ap-southeast-1	987.4642857142857	761.2857142857142
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : sa-east-1	Central-US	921.0833333333334	544.0
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-1	ap-southeast-2	752.2499999999999	768.2857142857142
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	North-Central-US	1460.8444444444447	1087.0
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	North-Central-US	740.3333333333336	835.666666666667
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	eu-west-3	826.2380952380953	628.095238095238
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	eu-west-2	1334.8	659.6
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	eu-west-1	994.6785714285713	1031.9642857142858
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ca-central-1	963.1785714285713	1162.5
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : Central-US	North-Central-US	1220.8571428571427	1241.0357142857142
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-southeast-2	1200.2499999999998	1361.0
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	Central-US	815.2	870.3
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-southeast-1	864.2	1206.6181818181817
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	East-US	1358.4666666666665	1065.3999999999999
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	North-Central-US	439.7	1300.9
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	ap-south-1	1061.6666666666667	889.3333333333334
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	sa-east-1	1339.2666666666667	865.4666666666667
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	sa-east-1	672.952380952381	937.7142857142856
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-1	sa-east-1	914.7777777777779	1027.4444444444443
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	sa-east-1	980.7	950.7
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	ap-south-1	998.0833333333334	1129.0555555555557
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	East-US-2	845.9	738.9
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : East-US-2	Central-US	1277.7222222222222	1430.0555555555557
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-southeast-2	Central-US	1205.0	746.3
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	eu-central-1	940.1666666666669	1690.6666666666667
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	North-Central-US	1032.8030303030303	1201.2424242424242
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	Central-US	1391.4952380952382	1241.6
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	ap-northeast-3	1160.4	953.4
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	Central-US	1332.7222222222222	838.25
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	North-Central-US	671.5555555555555	1182.3555555555556
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	North-Central-US	958.1999999999999	1173.5333333333333
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	sa-east-1	1720.0	1414.0
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	ap-south-1	1000.9	490.7
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-2	ap-south-1	962.4285714285714	931.6428571428571
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	North-Central-US	1389.9545454545455	1265.348484848485
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-2	East-US	1009.3333333333336	914.6666666666667
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	ap-northeast-2	1095.4285714285713	984.0357142857142
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ca-central-1	ap-northeast-1	798.952380952381	678.4761904761905
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	sa-east-1	1144.4666666666665	1092.2
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-southeast-2	1369.4285714285713	1092.2380952380952
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : ap-northeast-3	sa-east-1	971.25	937.3928571428572
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-2	ap-southeast-1	841.3238095238095	690.1428571428572
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	ap-south-1	785.6	884.1
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	ap-northeast-3	1013.0	1068.0
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-2	East-US-2	855.6666666666666	1374.5000000000002
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	eu-west-3	967.5	1156.6282051282049
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	ap-northeast-1	321.0	325.6666666666667
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-central-1	ap-northeast-2	921.2380952380953	1103.2857142857142
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-southeast-2	1269.3333333333335	1358.3809523809525
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-3	Central-US	1184.1666666666667	1131.0000000000002
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-east-1	ap-southeast-1	933.0222222222225	812.4888888888889
2018-09-24 19:40:11.461  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	eu-west-1	923.6190476190477	1296.6666666666665
2018-09-24 19:40:11.462  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : us-west-1	eu-west-2	808.1777777777779	762.488888888889
2018-09-24 19:40:11.462  INFO 70739 --- [SimpleAsyncTaskExecutor-2] c.e.l.controller.LatencyController       : eu-west-1	East-US	975.7333333333335	1473.0000000000002
